onset	duration	trial_type
11.017	3.054	shape
14.071	3.072	shape
17.143	3.054	shape
20.197	3.055	shape
23.252	3.055	shape
26.307	3.171	shape
32.383	3.071	face
35.454	3.071	face
38.525	3.055	face
41.58	3.071	face
44.651	3.072	face
47.723	3.171	face
53.765	3.055	shape
56.82	3.055	shape
59.875	3.054	shape
62.929	3.055	shape
65.984	3.055	shape
69.039	3.154	shape
75.115	3.071	face
78.186	3.071	face
81.257	3.072	face
84.329	3.071	face
87.4	3.071	face
90.471	3.172	face
96.531	3.054	shape
99.585	3.055	shape
102.64	3.055	shape
105.695	3.054	shape
108.749	3.055	shape
111.804	3.155	shape
117.88	3.071	face
120.951	3.055	face
124.006	3.071	face
127.077	3.055	face
130.132	3.071	face
133.203	3.172	face
139.263	3.054	shape
142.317	3.055	shape
145.372	3.055	shape
148.427	3.054	shape
151.481	3.055	shape
154.536	3.171	shape
160.612	3.071	face
163.683	3.055	face
166.738	3.055	face
169.793	3.071	face
172.864	3.071	face
175.935	3.155	face
181.995	3.054	shape
185.049	3.055	shape
188.104	3.054	shape
191.158	3.055	shape
194.213	3.055	shape
197.268	3.171	shape
203.344	3.054	face
206.398	3.072	face
209.47	3.071	face
212.541	3.055	face
215.596	3.071	face
218.667	3.188	face
224.726	3.055	shape
227.781	3.055	shape
230.836	3.054	shape
233.89	3.055	shape
236.945	3.055	shape
240.0	3.171	shape
246.076	3.071	face
249.147	3.071	face
252.218	3.072	face
255.29	3.071	face
258.361	3.072	face
261.433	3.038	face
