onset	duration	trial_type
11.051	3.054	shape
14.105	3.088	shape
17.193	3.055	shape
20.248	3.054	shape
23.302	3.055	shape
26.357	3.172	shape
32.583	3.138	face
35.721	3.139	face
38.86	3.121	face
41.981	3.088	face
45.069	3.138	face
48.207	3.172	face
54.266	3.055	shape
57.321	3.055	shape
60.376	3.054	shape
63.43	3.055	shape
66.485	3.055	shape
69.54	3.171	shape
75.666	3.105	face
78.771	3.121	face
81.892	3.138	face
85.03	3.088	face
88.118	3.122	face
91.24	3.154	face
97.299	3.055	shape
100.354	3.054	shape
103.408	3.055	shape
106.463	3.055	shape
109.518	3.054	shape
112.572	3.188	shape
118.648	3.071	face
121.719	3.072	face
124.791	3.071	face
127.862	3.055	face
130.917	3.055	face
133.972	3.154	face
140.014	3.055	shape
143.069	3.055	shape
146.124	3.054	shape
149.178	3.055	shape
152.233	3.054	shape
155.287	3.172	shape
161.347	3.071	face
164.418	3.071	face
167.489	3.072	face
170.561	3.071	face
173.632	3.072	face
176.704	3.171	face
182.763	3.055	shape
185.818	3.054	shape
188.872	3.055	shape
191.927	3.055	shape
194.982	3.054	shape
198.036	3.155	shape
204.112	3.055	face
207.167	3.071	face
210.238	3.055	face
213.293	3.054	face
216.347	3.055	face
219.402	3.155	face
225.461	3.055	shape
228.516	3.055	shape
231.571	3.054	shape
234.625	3.055	shape
237.68	3.055	shape
240.735	3.171	shape
246.811	3.071	face
249.882	3.071	face
252.953	3.055	face
256.008	3.071	face
259.079	3.055	face
262.134	3.038	face
