onset	duration	trial_type
0	2	lower_meridian
2	4	lower_left
6	4	left_meridian
10	4	upper_left
14	4	upper_meridian
18	4	upper_right
22	4	right_meridian
26	4	lower_right
30	4	lower_meridian
34	4	lower_left
38	4	left_meridian
42	4	upper_left
46	4	upper_meridian
50	4	upper_right
54	4	right_meridian
58	4	lower_right
62	4	lower_meridian
66	4	lower_left
70	4	left_meridian
74	4	upper_left
78	4	upper_meridian
82	4	upper_right
86	4	right_meridian
90	4	lower_right
94	4	lower_meridian
98	4	lower_left
102	4	left_meridian
106	4	upper_left
110	4	upper_meridian
114	4	upper_right
118	4	right_meridian
122	4	lower_right
126	4	lower_meridian
130	4	lower_left
134	4	left_meridian
138	4	upper_left
142	4	upper_meridian
146	4	upper_right
150	4	right_meridian
154	4	lower_right
158	4	lower_meridian
162	4	lower_left
166	4	left_meridian
170	4	upper_left
174	4	upper_meridian
178	4	upper_right
182	4	right_meridian
186	4	lower_right
190	4	lower_meridian
194	4	lower_left
198	4	left_meridian
202	4	upper_left
206	4	upper_meridian
210	4	upper_right
214	4	right_meridian
218	4	lower_right
222	4	lower_meridian
226	4	lower_left
230	4	left_meridian
234	4	upper_left
238	4	upper_meridian
242	4	upper_right
246	4	right_meridian
250	4	lower_right
254	4	lower_meridian
258	4	lower_left
262	4	left_meridian
266	4	upper_left
270	4	upper_meridian
274	4	upper_right
278	4	right_meridian
282	4	lower_right
286	4	lower_meridian
290	4	lower_left
294	4	left_meridian
298	4	upper_left
302	4	upper_meridian
306	4	upper_right
310	4	right_meridian
314	4	lower_right
318	2	lower_meridian
