onset	duration	trial_type
0	2	lower_meridian
2	4	lower_right
6	4	right_meridian
10	4	upper_right
14	4	upper_meridian
18	4	upper_left
22	4	left_meridian
26	4	lower_left
30	4	lower_meridian
34	4	lower_right
38	4	right_meridian
42	4	upper_right
46	4	upper_meridian
50	4	upper_left
54	4	left_meridian
58	4	lower_left
62	4	lower_meridian
66	4	lower_right
70	4	right_meridian
74	4	upper_right
78	4	upper_meridian
82	4	upper_left
86	4	left_meridian
90	4	lower_left
94	4	lower_meridian
98	4	lower_right
102	4	right_meridian
106	4	upper_right
110	4	upper_meridian
114	4	upper_left
118	4	left_meridian
122	4	lower_left
126	4	lower_meridian
130	4	lower_right
134	4	right_meridian
138	4	upper_right
142	4	upper_meridian
146	4	upper_left
150	4	left_meridian
154	4	lower_left
158	4	lower_meridian
162	4	lower_right
166	4	right_meridian
170	4	upper_right
174	4	upper_meridian
178	4	upper_left
182	4	left_meridian
186	4	lower_left
190	4	lower_meridian
194	4	lower_right
198	4	right_meridian
202	4	upper_right
206	4	upper_meridian
210	4	upper_left
214	4	left_meridian
218	4	lower_left
222	4	lower_meridian
226	4	lower_right
230	4	right_meridian
234	4	upper_right
238	4	upper_meridian
242	4	upper_left
246	4	left_meridian
250	4	lower_left
254	4	lower_meridian
258	4	lower_right
262	4	right_meridian
266	4	upper_right
270	4	upper_meridian
274	4	upper_left
278	4	left_meridian
282	4	lower_left
286	4	lower_meridian
290	4	lower_right
294	4	right_meridian
298	4	upper_right
302	4	upper_meridian
306	4	upper_left
310	4	left_meridian
314	4	lower_left
318	2	lower_meridian
